ds [m],sAvePositions [m],x3Dsurf 1 [m],x3Dsurf 2 [m],y3Dsurf 1 [m],y3Dsurf 2 [m],z3Dsurf 1 [m],z3Dsurf 2 [m],x3Dsurf_2 1 [m],x3Dsurf_2 2 [m],y3Dsurf_2 1 [m],y3Dsurf_2 2 [m],z3Dsurf_2 1 [m],z3Dsurf_2 2 [m],nodeToHalfTurn [-],TransportCurrent [A],Bx [T],By [T],Bz [T],Bl [T],Bh [T],Bw [T]
0.001,0.5965,0.000625,0.000625,-0.000365,0.000365,0.596,0.596,-0.000625,0.000625,0.000365,0.000365,0.596,0.596,1,1,0,0.000549502,0,0,0.000549502,0
0.001,0.5975,0.000625,0.000625,-0.000365,0.000365,0.597,0.597,-0.000625,0.000625,0.000365,0.000365,0.597,0.597,1,1,0,0.000392598,0,0,0.000392598,0
0.001,0.5985,0.000625,0.000625,-0.000365,0.000365,0.598,0.598,-0.000625,0.000625,0.000365,0.000365,0.598,0.598,1,1,0,0.000235598,0,0,0.000235598,0
0.001,0.5995,0.000625,0.000625,-0.000365,0.000365,0.599,0.599,-0.000625,0.000625,0.000365,0.000365,0.599,0.599,1,1,0,7.85E-05,0,0,7.85E-05,0
0.001,0.6005,0.000625,0.000625,-0.000365,0.000365,0.6,0.6,-0.000625,0.000625,0.000365,0.000365,0.6,0.6,1,1,0,-7.85E-05,0,0,-7.85E-05,0
0.001,0.6015,0.000625,0.000625,-0.000365,0.000365,0.601,0.601,-0.000625,0.000625,0.000365,0.000365,0.601,0.601,1,1,0,-0.000235598,0,0,-0.000235598,0
0.001,0.6025,0.000625,0.000625,-0.000365,0.000365,0.602,0.602,-0.000625,0.000625,0.000365,0.000365,0.602,0.602,1,1,0,-0.000392598,0,0,-0.000392598,0
0.001,0.6035,0.000625,0.000625,-0.000365,0.000365,0.603,0.603,-0.000625,0.000625,0.000365,0.000365,0.603,0.603,1,1,0,-0.000549502,0,0,-0.000549502,0
0.001,0.6045,0.000625,0.000625,-0.000365,0.000365,0.604,0.604,-0.000625,0.000625,0.000365,0.000365,0.604,0.604,1,1,0,-0.00070627,0,0,-0.00070627,0
0.001,0.6055,0.000625,0.000625,-0.000365,0.000365,0.605,0.605,-0.000625,0.000625,0.000365,0.000365,0.605,0.605,1,1,0,-0.000862864,0,0,-0.000862864,0
0.001,0.6065,0.000625,0.000625,-0.000365,0.000365,0.606,0.606,-0.000625,0.000625,0.000365,0.000365,0.606,0.606,1,1,0,-0.001019245,0,0,-0.001019245,0
0.001,0.6075,0.000625,0.000625,-0.000365,0.000365,0.607,0.607,-0.000625,0.000625,0.000365,0.000365,0.607,0.607,1,1,0,-0.001175374,0,0,-0.001175374,0
0.001,0.6085,0.000625,0.000625,-0.000365,0.000365,0.608,0.608,-0.000625,0.000625,0.000365,0.000365,0.608,0.608,1,1,0,-0.001331213,0,0,-0.001331213,0
0.001,0.6095,0.000625,0.000625,-0.000365,0.000365,0.609,0.609,-0.000625,0.000625,0.000365,0.000365,0.609,0.609,1,1,0,-0.001486724,0,0,-0.001486724,0
0.001,0.6105,0.000625,0.000625,-0.000365,0.000365,0.61,0.61,-0.000625,0.000625,0.000365,0.000365,0.61,0.61,1,1,0,-0.001641868,0,0,-0.001641868,0
0.001,0.6115,0.000625,0.000625,-0.000365,0.000365,0.611,0.611,-0.000625,0.000625,0.000365,0.000365,0.611,0.611,1,1,0,-0.001796607,0,0,-0.001796607,0
0.001,0.6125,0.000625,0.000625,-0.000365,0.000365,0.612,0.612,-0.000625,0.000625,0.000365,0.000365,0.612,0.612,1,1,0,-0.001950903,0,0,-0.001950903,0
0.001,0.6135,0.000625,0.000625,-0.000365,0.000365,0.613,0.613,-0.000625,0.000625,0.000365,0.000365,0.613,0.613,1,1,0,-0.002104718,0,0,-0.002104718,0
0.001,0.6145,0.000625,0.000625,-0.000365,0.000365,0.614,0.614,-0.000625,0.000625,0.000365,0.000365,0.614,0.614,1,1,0,-0.002258013,0,0,-0.002258013,0
0.001,0.6155,0.000625,0.000625,-0.000365,0.000365,0.615,0.615,-0.000625,0.000625,0.000365,0.000365,0.615,0.615,1,1,0,-0.002410751,0,0,-0.002410751,0
0.001,0.6165,0.000625,0.000625,-0.000365,0.000365,0.616,0.616,-0.000625,0.000625,0.000365,0.000365,0.616,0.616,1,1,0,-0.002562894,0,0,-0.002562894,0
0.001,0.6175,0.000625,0.000625,-0.000365,0.000365,0.617,0.617,-0.000625,0.000625,0.000365,0.000365,0.617,0.617,1,1,0,-0.002714404,0,0,-0.002714404,0
0.001,0.6185,0.000625,0.000625,-0.000365,0.000365,0.618,0.618,-0.000625,0.000625,0.000365,0.000365,0.618,0.618,1,1,0,-0.002865246,0,0,-0.002865246,0
0.001,0.6195,0.000625,0.000625,-0.000365,0.000365,0.619,0.619,-0.000625,0.000625,0.000365,0.000365,0.619,0.619,1,1,0,-0.00301538,0,0,-0.00301538,0
0.001,0.6205,0.000625,0.000625,-0.000365,0.000365,0.62,0.62,-0.000625,0.000625,0.000365,0.000365,0.62,0.62,1,1,0,-0.00316477,0,0,-0.00316477,0
0.001,0.6215,0.000625,0.000625,-0.000365,0.000365,0.621,0.621,-0.000625,0.000625,0.000365,0.000365,0.621,0.621,1,1,0,-0.003313379,0,0,-0.003313379,0
0.001,0.6225,0.000625,0.000625,-0.000365,0.000365,0.622,0.622,-0.000625,0.000625,0.000365,0.000365,0.622,0.622,1,1,0,-0.003461171,0,0,-0.003461171,0
0.001,0.6235,0.000625,0.000625,-0.000365,0.000365,0.623,0.623,-0.000625,0.000625,0.000365,0.000365,0.623,0.623,1,1,0,-0.003608108,0,0,-0.003608108,0
0.001,0.6245,0.000625,0.000625,-0.000365,0.000365,0.624,0.624,-0.000625,0.000625,0.000365,0.000365,0.624,0.624,1,1,0,-0.003754156,0,0,-0.003754156,0
0.001,0.6255,0.000625,0.000625,-0.000365,0.000365,0.625,0.625,-0.000625,0.000625,0.000365,0.000365,0.625,0.625,1,1,0,-0.003899277,0,0,-0.003899277,0
0.001,0.6265,0.000625,0.000625,-0.000365,0.000365,0.626,0.626,-0.000625,0.000625,0.000365,0.000365,0.626,0.626,1,1,0,-0.004043436,0,0,-0.004043436,0
0.001,0.6275,0.000625,0.000625,-0.000365,0.000365,0.627,0.627,-0.000625,0.000625,0.000365,0.000365,0.627,0.627,1,1,0,-0.004186597,0,0,-0.004186597,0
0.001,0.6285,0.000625,0.000625,-0.000365,0.000365,0.628,0.628,-0.000625,0.000625,0.000365,0.000365,0.628,0.628,1,1,0,-0.004328726,0,0,-0.004328726,0
0.001,0.6295,0.000625,0.000625,-0.000365,0.000365,0.629,0.629,-0.000625,0.000625,0.000365,0.000365,0.629,0.629,1,1,0,-0.004469786,0,0,-0.004469786,0
0.001,0.6305,0.000625,0.000625,-0.000365,0.000365,0.63,0.63,-0.000625,0.000625,0.000365,0.000365,0.63,0.63,1,1,0,-0.004609744,0,0,-0.004609744,0
0.001,0.6315,0.000625,0.000625,-0.000365,0.000365,0.631,0.631,-0.000625,0.000625,0.000365,0.000365,0.631,0.631,1,1,0,-0.004748564,0,0,-0.004748564,0
0.001,0.6325,0.000625,0.000625,-0.000365,0.000365,0.632,0.632,-0.000625,0.000625,0.000365,0.000365,0.632,0.632,1,1,0,-0.004886212,0,0,-0.004886212,0
0.001,0.6335,0.000625,0.000625,-0.000365,0.000365,0.633,0.633,-0.000625,0.000625,0.000365,0.000365,0.633,0.633,1,1,0,-0.005022655,0,0,-0.005022655,0
0.001,0.6345,0.000625,0.000625,-0.000365,0.000365,0.634,0.634,-0.000625,0.000625,0.000365,0.000365,0.634,0.634,1,1,0,-0.005157859,0,0,-0.005157859,0
0.001,0.6355,0.000625,0.000625,-0.000365,0.000365,0.635,0.635,-0.000625,0.000625,0.000365,0.000365,0.635,0.635,1,1,0,-0.00529179,0,0,-0.00529179,0
0.001,0.6365,0.000625,0.000625,-0.000365,0.000365,0.636,0.636,-0.000625,0.000625,0.000365,0.000365,0.636,0.636,1,1,0,-0.005424415,0,0,-0.005424415,0
0.001,0.6375,0.000625,0.000625,-0.000365,0.000365,0.637,0.637,-0.000625,0.000625,0.000365,0.000365,0.637,0.637,1,1,0,-0.005555702,0,0,-0.005555702,0
0.001,0.6385,0.000625,0.000625,-0.000365,0.000365,0.638,0.638,-0.000625,0.000625,0.000365,0.000365,0.638,0.638,1,1,0,-0.005685619,0,0,-0.005685619,0
0.001,0.6395,0.000625,0.000625,-0.000365,0.000365,0.639,0.639,-0.000625,0.000625,0.000365,0.000365,0.639,0.639,1,1,0,-0.005814132,0,0,-0.005814132,0
0.001,0.6405,0.000625,0.000625,-0.000365,0.000365,0.64,0.64,-0.000625,0.000625,0.000365,0.000365,0.64,0.64,1,1,0,-0.005941211,0,0,-0.005941211,0
0.001,0.6415,0.000625,0.000625,-0.000365,0.000365,0.641,0.641,-0.000625,0.000625,0.000365,0.000365,0.641,0.641,1,1,0,-0.006066824,0,0,-0.006066824,0
0.001,0.6425,0.000625,0.000625,-0.000365,0.000365,0.642,0.642,-0.000625,0.000625,0.000365,0.000365,0.642,0.642,1,1,0,-0.006190939,0,0,-0.006190939,0
0.001,0.6435,0.000625,0.000625,-0.000365,0.000365,0.643,0.643,-0.000625,0.000625,0.000365,0.000365,0.643,0.643,1,1,0,-0.006313528,0,0,-0.006313528,0
0.001,0.6445,0.000625,0.000625,-0.000365,0.000365,0.644,0.644,-0.000625,0.000625,0.000365,0.000365,0.644,0.644,1,1,0,-0.006434559,0,0,-0.006434559,0
0.001,0.6455,0.000625,0.000625,-0.000365,0.000365,0.645,0.645,-0.000625,0.000625,0.000365,0.000365,0.645,0.645,1,1,0,-0.006554002,0,0,-0.006554002,0
0.001,0.6465,0.000625,0.000625,-0.000365,0.000365,0.646,0.646,-0.000625,0.000625,0.000365,0.000365,0.646,0.646,1,1,0,-0.006671828,0,0,-0.006671828,0
0.001,0.6475,0.000625,0.000625,-0.000365,0.000365,0.647,0.647,-0.000625,0.000625,0.000365,0.000365,0.647,0.647,1,1,0,-0.006788007,0,0,-0.006788007,0
0.001,0.6485,0.000625,0.000625,-0.000365,0.000365,0.648,0.648,-0.000625,0.000625,0.000365,0.000365,0.648,0.648,1,1,0,-0.006902512,0,0,-0.006902512,0
0.001,0.6495,0.000625,0.000625,-0.000365,0.000365,0.649,0.649,-0.000625,0.000625,0.000365,0.000365,0.649,0.649,1,1,0,-0.007015314,0,0,-0.007015314,0
0.001,0.6505,0.000625,0.000625,-0.000365,0.000365,0.65,0.65,-0.000625,0.000625,0.000365,0.000365,0.65,0.65,1,1,0,-0.007126385,0,0,-0.007126385,0
0.001,0.6515,0.000625,0.000625,-0.000365,0.000365,0.651,0.651,-0.000625,0.000625,0.000365,0.000365,0.651,0.651,1,1,0,-0.007235698,0,0,-0.007235698,0
0.001,0.6525,0.000625,0.000625,-0.000365,0.000365,0.652,0.652,-0.000625,0.000625,0.000365,0.000365,0.652,0.652,1,1,0,-0.007343225,0,0,-0.007343225,0
0.001,0.6535,0.000625,0.000625,-0.000365,0.000365,0.653,0.653,-0.000625,0.000625,0.000365,0.000365,0.653,0.653,1,1,0,-0.007448941,0,0,-0.007448941,0
0.001,0.6545,0.000625,0.000625,-0.000365,0.000365,0.654,0.654,-0.000625,0.000625,0.000365,0.000365,0.654,0.654,1,1,0,-0.007552818,0,0,-0.007552818,0
0.001,0.6555,0.000625,0.000625,-0.000365,0.000365,0.655,0.655,-0.000625,0.000625,0.000365,0.000365,0.655,0.655,1,1,0,-0.007654832,0,0,-0.007654832,0
0.001,0.6565,0.000625,0.000625,-0.000365,0.000365,0.656,0.656,-0.000625,0.000625,0.000365,0.000365,0.656,0.656,1,1,0,-0.007754957,0,0,-0.007754957,0
0.001,0.6575,0.000625,0.000625,-0.000365,0.000365,0.657,0.657,-0.000625,0.000625,0.000365,0.000365,0.657,0.657,1,1,0,-0.007853169,0,0,-0.007853169,0
0.001,0.6585,0.000625,0.000625,-0.000365,0.000365,0.658,0.658,-0.000625,0.000625,0.000365,0.000365,0.658,0.658,1,1,0,-0.007949444,0,0,-0.007949444,0
0.001,0.6595,0.000625,0.000625,-0.000365,0.000365,0.659,0.659,-0.000625,0.000625,0.000365,0.000365,0.659,0.659,1,1,0,-0.008043756,0,0,-0.008043756,0
0.001,0.6605,0.000625,0.000625,-0.000365,0.000365,0.66,0.66,-0.000625,0.000625,0.000365,0.000365,0.66,0.66,1,1,0,-0.008136084,0,0,-0.008136084,0
0.001,0.6615,0.000625,0.000625,-0.000365,0.000365,0.661,0.661,-0.000625,0.000625,0.000365,0.000365,0.661,0.661,1,1,0,-0.008226405,0,0,-0.008226405,0
0.001,0.6625,0.000625,0.000625,-0.000365,0.000365,0.662,0.662,-0.000625,0.000625,0.000365,0.000365,0.662,0.662,1,1,0,-0.008314696,0,0,-0.008314696,0
0.001,0.6635,0.000625,0.000625,-0.000365,0.000365,0.663,0.663,-0.000625,0.000625,0.000365,0.000365,0.663,0.663,1,1,0,-0.008400936,0,0,-0.008400936,0
0.001,0.6645,0.000625,0.000625,-0.000365,0.000365,0.664,0.664,-0.000625,0.000625,0.000365,0.000365,0.664,0.664,1,1,0,-0.008485102,0,0,-0.008485102,0
0.001,0.6655,0.000625,0.000625,-0.000365,0.000365,0.665,0.665,-0.000625,0.000625,0.000365,0.000365,0.665,0.665,1,1,0,-0.008567175,0,0,-0.008567175,0
0.001,0.6665,0.000625,0.000625,-0.000365,0.000365,0.666,0.666,-0.000625,0.000625,0.000365,0.000365,0.666,0.666,1,1,0,-0.008647134,0,0,-0.008647134,0
0.001,0.6675,0.000625,0.000625,-0.000365,0.000365,0.667,0.667,-0.000625,0.000625,0.000365,0.000365,0.667,0.667,1,1,0,-0.00872496,0,0,-0.00872496,0
0.001,0.6685,0.000625,0.000625,-0.000365,0.000365,0.668,0.668,-0.000625,0.000625,0.000365,0.000365,0.668,0.668,1,1,0,-0.008800633,0,0,-0.008800633,0
0.001,0.6695,0.000625,0.000625,-0.000365,0.000365,0.669,0.669,-0.000625,0.000625,0.000365,0.000365,0.669,0.669,1,1,0,-0.008874134,0,0,-0.008874134,0
0.001,0.6705,0.000625,0.000625,-0.000365,0.000365,0.67,0.67,-0.000625,0.000625,0.000365,0.000365,0.67,0.67,1,1,0,-0.008945446,0,0,-0.008945446,0
0.001,0.6715,0.000625,0.000625,-0.000365,0.000365,0.671,0.671,-0.000625,0.000625,0.000365,0.000365,0.671,0.671,1,1,0,-0.009014551,0,0,-0.009014551,0
0.001,0.6725,0.000625,0.000625,-0.000365,0.000365,0.672,0.672,-0.000625,0.000625,0.000365,0.000365,0.672,0.672,1,1,0,-0.009081432,0,0,-0.009081432,0
0.001,0.6735,0.000625,0.000625,-0.000365,0.000365,0.673,0.673,-0.000625,0.000625,0.000365,0.000365,0.673,0.673,1,1,0,-0.009146072,0,0,-0.009146072,0
0.001,0.6745,0.000625,0.000625,-0.000365,0.000365,0.674,0.674,-0.000625,0.000625,0.000365,0.000365,0.674,0.674,1,1,0,-0.009208455,0,0,-0.009208455,0
0.001,0.6755,0.000625,0.000625,-0.000365,0.000365,0.675,0.675,-0.000625,0.000625,0.000365,0.000365,0.675,0.675,1,1,0,-0.009268566,0,0,-0.009268566,0
0.001,0.6765,0.000625,0.000625,-0.000365,0.000365,0.676,0.676,-0.000625,0.000625,0.000365,0.000365,0.676,0.676,1,1,0,-0.00932639,0,0,-0.00932639,0
0.001,0.6775,0.000625,0.000625,-0.000365,0.000365,0.677,0.677,-0.000625,0.000625,0.000365,0.000365,0.677,0.677,1,1,0,-0.009381913,0,0,-0.009381913,0
0.001,0.6785,0.000625,0.000625,-0.000365,0.000365,0.678,0.678,-0.000625,0.000625,0.000365,0.000365,0.678,0.678,1,1,0,-0.009435122,0,0,-0.009435122,0
0.001,0.6795,0.000625,0.000625,-0.000365,0.000365,0.679,0.679,-0.000625,0.000625,0.000365,0.000365,0.679,0.679,1,1,0,-0.009486002,0,0,-0.009486002,0
0.001,0.6805,0.000625,0.000625,-0.000365,0.000365,0.68,0.68,-0.000625,0.000625,0.000365,0.000365,0.68,0.68,1,1,0,-0.009534542,0,0,-0.009534542,0
0.001,0.6815,0.000625,0.000625,-0.000365,0.000365,0.681,0.681,-0.000625,0.000625,0.000365,0.000365,0.681,0.681,1,1,0,-0.009580729,0,0,-0.009580729,0
0.001,0.6825,0.000625,0.000625,-0.000365,0.000365,0.682,0.682,-0.000625,0.000625,0.000365,0.000365,0.682,0.682,1,1,0,-0.009624552,0,0,-0.009624552,0
0.001,0.6835,0.000625,0.000625,-0.000365,0.000365,0.683,0.683,-0.000625,0.000625,0.000365,0.000365,0.683,0.683,1,1,0,-0.009666001,0,0,-0.009666001,0
0.001,0.6845,0.000625,0.000625,-0.000365,0.000365,0.684,0.684,-0.000625,0.000625,0.000365,0.000365,0.684,0.684,1,1,0,-0.009705065,0,0,-0.009705065,0
0.001,0.6855,0.000625,0.000625,-0.000365,0.000365,0.685,0.685,-0.000625,0.000625,0.000365,0.000365,0.685,0.685,1,1,0,-0.009741734,0,0,-0.009741734,0
0.001,0.6865,0.000625,0.000625,-0.000365,0.000365,0.686,0.686,-0.000625,0.000625,0.000365,0.000365,0.686,0.686,1,1,0,-0.009775999,0,0,-0.009775999,0
0.001,0.6875,0.000625,0.000625,-0.000365,0.000365,0.687,0.687,-0.000625,0.000625,0.000365,0.000365,0.687,0.687,1,1,0,-0.009807853,0,0,-0.009807853,0
0.001,0.6885,0.000625,0.000625,-0.000365,0.000365,0.688,0.688,-0.000625,0.000625,0.000365,0.000365,0.688,0.688,1,1,0,-0.009837286,0,0,-0.009837286,0
0.001,0.6895,0.000625,0.000625,-0.000365,0.000365,0.689,0.689,-0.000625,0.000625,0.000365,0.000365,0.689,0.689,1,1,0,-0.009864293,0,0,-0.009864293,0
0.001,0.6905,0.000625,0.000625,-0.000365,0.000365,0.69,0.69,-0.000625,0.000625,0.000365,0.000365,0.69,0.69,1,1,0,-0.009888865,0,0,-0.009888865,0
0.001,0.6915,0.000625,0.000625,-0.000365,0.000365,0.691,0.691,-0.000625,0.000625,0.000365,0.000365,0.691,0.691,1,1,0,-0.009910997,0,0,-0.009910997,0
0.001,0.6925,0.000625,0.000625,-0.000365,0.000365,0.692,0.692,-0.000625,0.000625,0.000365,0.000365,0.692,0.692,1,1,0,-0.009930685,0,0,-0.009930685,0
0.001,0.6935,0.000625,0.000625,-0.000365,0.000365,0.693,0.693,-0.000625,0.000625,0.000365,0.000365,0.693,0.693,1,1,0,-0.009947921,0,0,-0.009947921,0
0.001,0.6945,0.000625,0.000625,-0.000365,0.000365,0.694,0.694,-0.000625,0.000625,0.000365,0.000365,0.694,0.694,1,1,0,-0.009962704,0,0,-0.009962704,0
0.001,0.6955,0.000625,0.000625,-0.000365,0.000365,0.695,0.695,-0.000625,0.000625,0.000365,0.000365,0.695,0.695,1,1,0,-0.009975028,0,0,-0.009975028,0
0.001,0.6965,0.000625,0.000625,-0.000365,0.000365,0.696,0.696,-0.000625,0.000625,0.000365,0.000365,0.696,0.696,1,1,0,-0.009984891,0,0,-0.009984891,0
0.001,0.6975,0.000625,0.000625,-0.000365,0.000365,0.697,0.697,-0.000625,0.000625,0.000365,0.000365,0.697,0.697,1,1,0,-0.00999229,0,0,-0.00999229,0
0.001,0.6985,0.000625,0.000625,-0.000365,0.000365,0.698,0.698,-0.000625,0.000625,0.000365,0.000365,0.698,0.698,1,1,0,-0.009997224,0,0,-0.009997224,0
0.001,0.6995,0.000625,0.000625,-0.000365,0.000365,0.699,0.699,-0.000625,0.000625,0.000365,0.000365,0.699,0.699,1,1,0,-0.009999692,0,0,-0.009999692,0
0.001,0.7005,0.000625,0.000625,-0.000365,0.000365,0.7,0.7,-0.000625,0.000625,0.000365,0.000365,0.7,0.7,1,1,0,-0.009999692,0,0,-0.009999692,0
0.001,0.7015,0.000625,0.000625,-0.000365,0.000365,0.701,0.701,-0.000625,0.000625,0.000365,0.000365,0.701,0.701,1,1,0,-0.009997224,0,0,-0.009997224,0
0.001,0.7025,0.000625,0.000625,-0.000365,0.000365,0.702,0.702,-0.000625,0.000625,0.000365,0.000365,0.702,0.702,1,1,0,-0.00999229,0,0,-0.00999229,0
0.001,0.7035,0.000625,0.000625,-0.000365,0.000365,0.703,0.703,-0.000625,0.000625,0.000365,0.000365,0.703,0.703,1,1,0,-0.009984891,0,0,-0.009984891,0
0.001,0.7045,0.000625,0.000625,-0.000365,0.000365,0.704,0.704,-0.000625,0.000625,0.000365,0.000365,0.704,0.704,1,1,0,-0.009975028,0,0,-0.009975028,0
0.001,0.7055,0.000625,0.000625,-0.000365,0.000365,0.705,0.705,-0.000625,0.000625,0.000365,0.000365,0.705,0.705,1,1,0,-0.009962704,0,0,-0.009962704,0
0.001,0.7065,0.000625,0.000625,-0.000365,0.000365,0.706,0.706,-0.000625,0.000625,0.000365,0.000365,0.706,0.706,1,1,0,-0.009947921,0,0,-0.009947921,0
0.001,0.7075,0.000625,0.000625,-0.000365,0.000365,0.707,0.707,-0.000625,0.000625,0.000365,0.000365,0.707,0.707,1,1,0,-0.009930685,0,0,-0.009930685,0
0.001,0.7085,0.000625,0.000625,-0.000365,0.000365,0.708,0.708,-0.000625,0.000625,0.000365,0.000365,0.708,0.708,1,1,0,-0.009910997,0,0,-0.009910997,0
0.001,0.7095,0.000625,0.000625,-0.000365,0.000365,0.709,0.709,-0.000625,0.000625,0.000365,0.000365,0.709,0.709,1,1,0,-0.009888865,0,0,-0.009888865,0
0.001,0.7105,0.000625,0.000625,-0.000365,0.000365,0.71,0.71,-0.000625,0.000625,0.000365,0.000365,0.71,0.71,1,1,0,-0.009864293,0,0,-0.009864293,0
0.001,0.7115,0.000625,0.000625,-0.000365,0.000365,0.711,0.711,-0.000625,0.000625,0.000365,0.000365,0.711,0.711,1,1,0,-0.009837286,0,0,-0.009837286,0
0.001,0.7125,0.000625,0.000625,-0.000365,0.000365,0.712,0.712,-0.000625,0.000625,0.000365,0.000365,0.712,0.712,1,1,0,-0.009807853,0,0,-0.009807853,0
0.001,0.7135,0.000625,0.000625,-0.000365,0.000365,0.713,0.713,-0.000625,0.000625,0.000365,0.000365,0.713,0.713,1,1,0,-0.009775999,0,0,-0.009775999,0
0.001,0.7145,0.000625,0.000625,-0.000365,0.000365,0.714,0.714,-0.000625,0.000625,0.000365,0.000365,0.714,0.714,1,1,0,-0.009741734,0,0,-0.009741734,0
0.001,0.7155,0.000625,0.000625,-0.000365,0.000365,0.715,0.715,-0.000625,0.000625,0.000365,0.000365,0.715,0.715,1,1,0,-0.009705065,0,0,-0.009705065,0
0.001,0.7165,0.000625,0.000625,-0.000365,0.000365,0.716,0.716,-0.000625,0.000625,0.000365,0.000365,0.716,0.716,1,1,0,-0.009666001,0,0,-0.009666001,0
0.001,0.7175,0.000625,0.000625,-0.000365,0.000365,0.717,0.717,-0.000625,0.000625,0.000365,0.000365,0.717,0.717,1,1,0,-0.009624552,0,0,-0.009624552,0
0.001,0.7185,0.000625,0.000625,-0.000365,0.000365,0.718,0.718,-0.000625,0.000625,0.000365,0.000365,0.718,0.718,1,1,0,-0.009580729,0,0,-0.009580729,0
0.001,0.7195,0.000625,0.000625,-0.000365,0.000365,0.719,0.719,-0.000625,0.000625,0.000365,0.000365,0.719,0.719,1,1,0,-0.009534542,0,0,-0.009534542,0
0.001,0.7205,0.000625,0.000625,-0.000365,0.000365,0.72,0.72,-0.000625,0.000625,0.000365,0.000365,0.72,0.72,1,1,0,-0.009486002,0,0,-0.009486002,0
0.001,0.7215,0.000625,0.000625,-0.000365,0.000365,0.721,0.721,-0.000625,0.000625,0.000365,0.000365,0.721,0.721,1,1,0,-0.009435122,0,0,-0.009435122,0
0.001,0.7225,0.000625,0.000625,-0.000365,0.000365,0.722,0.722,-0.000625,0.000625,0.000365,0.000365,0.722,0.722,1,1,0,-0.009381913,0,0,-0.009381913,0
0.001,0.7235,0.000625,0.000625,-0.000365,0.000365,0.723,0.723,-0.000625,0.000625,0.000365,0.000365,0.723,0.723,1,1,0,-0.00932639,0,0,-0.00932639,0
0.001,0.7245,0.000625,0.000625,-0.000365,0.000365,0.724,0.724,-0.000625,0.000625,0.000365,0.000365,0.724,0.724,1,1,0,-0.009268566,0,0,-0.009268566,0
0.001,0.7255,0.000625,0.000625,-0.000365,0.000365,0.725,0.725,-0.000625,0.000625,0.000365,0.000365,0.725,0.725,1,1,0,-0.009208455,0,0,-0.009208455,0
0.001,0.7265,0.000625,0.000625,-0.000365,0.000365,0.726,0.726,-0.000625,0.000625,0.000365,0.000365,0.726,0.726,1,1,0,-0.009146072,0,0,-0.009146072,0
0.001,0.7275,0.000625,0.000625,-0.000365,0.000365,0.727,0.727,-0.000625,0.000625,0.000365,0.000365,0.727,0.727,1,1,0,-0.009081432,0,0,-0.009081432,0
0.001,0.7285,0.000625,0.000625,-0.000365,0.000365,0.728,0.728,-0.000625,0.000625,0.000365,0.000365,0.728,0.728,1,1,0,-0.009014551,0,0,-0.009014551,0
0.001,0.7295,0.000625,0.000625,-0.000365,0.000365,0.729,0.729,-0.000625,0.000625,0.000365,0.000365,0.729,0.729,1,1,0,-0.008945446,0,0,-0.008945446,0
0.001,0.7305,0.000625,0.000625,-0.000365,0.000365,0.73,0.73,-0.000625,0.000625,0.000365,0.000365,0.73,0.73,1,1,0,-0.008874134,0,0,-0.008874134,0
0.001,0.7315,0.000625,0.000625,-0.000365,0.000365,0.731,0.731,-0.000625,0.000625,0.000365,0.000365,0.731,0.731,1,1,0,-0.008800633,0,0,-0.008800633,0
0.001,0.7325,0.000625,0.000625,-0.000365,0.000365,0.732,0.732,-0.000625,0.000625,0.000365,0.000365,0.732,0.732,1,1,0,-0.00872496,0,0,-0.00872496,0
0.001,0.7335,0.000625,0.000625,-0.000365,0.000365,0.733,0.733,-0.000625,0.000625,0.000365,0.000365,0.733,0.733,1,1,0,-0.008647134,0,0,-0.008647134,0
0.001,0.7345,0.000625,0.000625,-0.000365,0.000365,0.734,0.734,-0.000625,0.000625,0.000365,0.000365,0.734,0.734,1,1,0,-0.008567175,0,0,-0.008567175,0
0.001,0.7355,0.000625,0.000625,-0.000365,0.000365,0.735,0.735,-0.000625,0.000625,0.000365,0.000365,0.735,0.735,1,1,0,-0.008485102,0,0,-0.008485102,0
0.001,0.7365,0.000625,0.000625,-0.000365,0.000365,0.736,0.736,-0.000625,0.000625,0.000365,0.000365,0.736,0.736,1,1,0,-0.008400936,0,0,-0.008400936,0
0.001,0.7375,0.000625,0.000625,-0.000365,0.000365,0.737,0.737,-0.000625,0.000625,0.000365,0.000365,0.737,0.737,1,1,0,-0.008314696,0,0,-0.008314696,0
0.001,0.7385,0.000625,0.000625,-0.000365,0.000365,0.738,0.738,-0.000625,0.000625,0.000365,0.000365,0.738,0.738,1,1,0,-0.008226405,0,0,-0.008226405,0
0.001,0.7395,0.000625,0.000625,-0.000365,0.000365,0.739,0.739,-0.000625,0.000625,0.000365,0.000365,0.739,0.739,1,1,0,-0.008136084,0,0,-0.008136084,0
0.001,0.7405,0.000625,0.000625,-0.000365,0.000365,0.74,0.74,-0.000625,0.000625,0.000365,0.000365,0.74,0.74,1,1,0,-0.008043756,0,0,-0.008043756,0
0.001,0.7415,0.000625,0.000625,-0.000365,0.000365,0.741,0.741,-0.000625,0.000625,0.000365,0.000365,0.741,0.741,1,1,0,-0.007949444,0,0,-0.007949444,0
0.001,0.7425,0.000625,0.000625,-0.000365,0.000365,0.742,0.742,-0.000625,0.000625,0.000365,0.000365,0.742,0.742,1,1,0,-0.007853169,0,0,-0.007853169,0
0.001,0.7435,0.000625,0.000625,-0.000365,0.000365,0.743,0.743,-0.000625,0.000625,0.000365,0.000365,0.743,0.743,1,1,0,-0.007754957,0,0,-0.007754957,0
